player_id,nome,eta,genere,paese,città,mestiere,istruzione,soddisfazione,classe_personaggio,livello,salute_media,attacco_medio,destrezza,oggetti_usati,numero_battaglie,numero_vittorie,numero_sconfitte,tempo_totale_giocato,crediti_attuali,spesa_mensile,numero_acquisti,tipo_acquisti,abbonamento_attivo,rimborso_totale,giorni_attivi,sessioni_giornaliere_medie,durata_media_sessione,ora_punta_login,giorno_settimana_attivo,pausa_media_tra_sessioni,tipo_dispositivo,versione_app,numero_crash,latency_media,bug_rilevati,cluster_comportamentale,canale_acquisizione,campagne_risposta,profilo_social_integrato
91,Shane,31.0,M,Brunei Darussalam,West Terri,Herbalist,Scuola Media,1,Guerriero,53,33.0,12.0,1,"Scudo,Spada",42,354,75,11040,2715.0,12.0,77,"Medaglione,Pozione",0,374,351,2.4,22,9,Lun,11.8,Mobile,1.2,1,112,8,Casual,Pubblicità,4,1
92,Christine,59.0,M,Papua New Guinea,Mcconnellmouth,Nutritional therapist,Scuola Media,8,Guerriero,46,93.0,45.0,13,"Scudo,Spada",367,406,124,19517,4618.0,1.0,37,"Spada,Pozione,Spada",1,894,242,3.7,167,12,Ven,26.8,PC,1.1,5,110,4,Casual,Referral,4,0
93,Mitchell,44.0,F,Portugal,South Kenneth,Careers adviser,Superiore,8,Mago,9,57.0,15.0,18,"Spada,Medaglione,Pozione",24,337,452,936,740.0,6.0,56,"Scudo,Pozione",0,326,308,4.9,45,10,Mer,17.1,PC,1.1,9,66,0,Casual,Pubblicità,15,0
94,Jeffrey,21.0,F,Rwanda,Ramirezmouth,Housing manager/officer,Università,7,Ladro,6,42.0,39.0,20,Bomba,341,458,233,8676,842.0,7.0,27,"Scudo,Bomba",0,150,145,4.3,86,10,Mar,52.1,Mobile,1.1,6,147,3,Spender,Referral,3,1
95,Jeffery,29.0,M,Costa Rica,Lake Amandaport,Systems developer,Post-Laurea,5,Guerriero,64,97.0,36.0,11,"Spada,Spada",84,368,160,3329,909.0,8.0,43,Scudo,1,213,30,3.9,23,12,Sab,31.9,PC,2.0,7,146,0,Hardcore,Pubblicità,8,1
96,Marie,59.0,M,United Kingdom,East Jennifer,"Administrator, sports",Superiore,9,Guerriero,32,57.0,9.0,14,"Scudo,Pozione,Medaglione",253,217,402,18837,1203.0,7.0,75,"Medaglione,Bomba",0,492,60,4.0,128,16,Mar,52.0,Tablet,1.0,6,190,8,Spender,Pubblicità,17,0
97,Erika,47.0,M,Mexico,Port Samuel,"Therapist, music",Superiore,4,Guerriero,6,93.0,42.0,11,Medaglione,251,6,287,2928,71.0,1.0,38,"Bomba,Pozione,Bomba",0,92,230,0.7,106,14,Mer,70.8,PC,1.2,2,77,7,Casual,Pubblicità,15,1
98,Gary,21.0,,Guyana,Kimberlytown,Dispensing optician,Scuola Media,8,Guerriero,11,48.0,27.0,10,"Bomba,Scudo",134,143,369,92,1454.0,22.0,98,"Scudo,Medaglione",0,809,340,4.7,54,9,Sab,29.8,Mobile,1.0,1,260,7,Hardcore,Pubblicità,4,0
99,Matthew,33.0,M,Bosnia and Herzegovina,South Annebury,Archaeologist,Università,7,Ladro,39,,32.0,8,"Medaglione,Bomba,Pozione",54,345,232,13470,4656.0,4.0,84,Spada,0,271,5,3.3,14,18,Mar,3.0,PC,1.2,6,211,3,Hardcore,Pubblicità,2,0
100,Robert,67.0,F,Madagascar,Grahamshire,Dispensing optician,Post-Laurea,4,,34,25.0,27.0,16,Bomba,81,261,478,12607,2134.0,6.0,18,Spada,0,411,358,3.4,137,9,Dom,13.0,Mobile,1.2,3,103,4,Hardcore,Referral,6,0
101,Oscar,42.0,F,Finland,Kennedyville,"Administrator, local government",Post-Laurea,8,Mago,16,47.0,25.0,11,"Medaglione,Pozione,Spada",239,342,319,15396,1966.0,8.0,80,"Pozione,Pozione",0,831,165,3.5,11,10,Mar,1.5,PC,1.2,5,184,2,Casual,Organic,7,0
102,Gabrielle,,M,Guinea-Bissau,New Elizabethstad,Editorial assistant,Superiore,9,Mago,93,92.0,8.0,1,"Scudo,Spada,Spada",496,416,476,14148,3495.0,4.0,95,Pozione,0,791,233,2.8,10,8,Mar,18.5,PC,1.1,7,116,5,Casual,Organic,5,1
103,Ivan,63.0,M,Samoa,Meyersside,Systems developer,Università,8,Mago,62,95.0,29.0,8,Bomba,103,104,261,8411,262.0,1.0,38,Medaglione,1,40,271,2.2,33,9,Sab,14.5,Mobile,1.1,0,142,5,Casual,Organic,3,0
104,Gina,37.0,F,Bhutan,Kelleyport,Cytogeneticist,Superiore,1,Ladro,94,60.0,17.0,15,"Bomba,Pozione,Spada",450,93,412,15235,3940.0,2.0,77,Spada,1,127,2,3.0,52,11,Dom,32.7,Tablet,1.0,1,209,3,Casual,Pubblicità,7,1
105,Michelle,,F,Bulgaria,Williammouth,"Surveyor, quantity",Superiore,4,Mago,5,43.0,39.0,19,Scudo,153,64,14,14051,2298.0,,72,Medaglione,0,334,112,1.5,129,10,Dom,61.3,Mobile,1.1,8,247,7,Hardcore,Pubblicità,0,0
106,Robert,61.0,M,Niger,New Lisa,Clinical biochemist,Università,5,Ladro,87,73.0,7.0,15,"Pozione,Bomba",41,36,114,6097,4838.0,10.0,72,Pozione,0,892,155,4.3,29,8,Ven,1.5,Mobile,2.0,6,299,2,Casual,Pubblicità,8,0
107,Colin,30.0,F,Ireland,Branchmouth,Marine scientist,Università,10,Mago,58,79.0,21.0,6,Scudo,434,27,324,18994,3826.0,15.0,91,Scudo,0,701,72,4.5,48,11,Dom,36.9,PC,2.0,4,170,5,Casual,Organic,11,1
108,James,50.0,F,Andorra,North Austin,"Research officer, trade union",Scuola Media,5,,28,22.0,12.0,18,"Bomba,Bomba,Medaglione",115,102,186,12109,843.0,1.0,93,"Scudo,Medaglione",0,452,159,3.9,152,11,Mar,32.0,PC,2.0,1,255,7,Casual,Pubblicità,10,0
109,Victor,26.0,F,Kazakhstan,Katelynstad,Catering manager,Superiore,8,Mago,2,78.0,41.0,9,"Spada,Pozione",207,91,88,11604,461.0,6.0,57,Spada,1,824,262,1.1,173,8,Lun,15.3,Mobile,1.2,8,20,5,Hardcore,Organic,8,0
110,Stacy,64.0,M,United States Minor Outlying Islands,Ryanstad,Cabin crew,Università,4,Ladro,61,48.0,32.0,15,"Bomba,Pozione,Medaglione",384,490,398,11758,808.0,45.0,61,"Spada,Spada",0,211,265,0.9,42,4,Gio,67.3,Tablet,1.1,5,170,8,Casual,Referral,12,0
111,Ashley,,M,Lithuania,East Barbaraland,Research scientist (life sciences),Scuola Media,10,Mago,43,36.0,43.0,18,"Bomba,Spada,Medaglione",117,331,212,545,3793.0,2.0,71,"Scudo,Bomba",0,300,47,2.7,159,22,Dom,66.8,PC,1.2,6,198,8,Spender,Pubblicità,13,1
112,Michael,31.0,M,Seychelles,West Sabrinaview,Higher education lecturer,Post-Laurea,8,Mago,37,62.0,27.0,2,"Pozione,Pozione",372,266,128,18485,2088.0,12.0,23,"Spada,Pozione",0,334,322,2.2,118,10,Sab,32.9,PC,1.2,0,177,1,Hardcore,Organic,12,0
113,Joseph,16.0,F,French Southern Territories,Wongton,Tax adviser,Superiore,5,Guerriero,42,65.0,48.0,5,Spada,296,55,37,19836,4462.0,0.0,22,"Bomba,Medaglione",1,62,104,2.8,163,9,Sab,67.6,PC,2.0,6,299,2,Hardcore,Referral,11,1
114,Rick,59.0,M,Malta,South Gloria,Public house manager,Superiore,9,Guerriero,67,33.0,35.0,1,"Bomba,Spada,Scudo",75,378,209,17266,1733.0,2.0,45,"Scudo,Medaglione",0,452,319,1.8,101,17,Dom,65.9,Tablet,1.0,9,170,6,Casual,Referral,12,0
115,Kayla,39.0,M,Venezuela,South Kevin,"Nurse, learning disability",Università,4,Mago,56,79.0,31.0,17,"Spada,Pozione",420,205,398,16212,4343.0,3.0,87,"Spada,Bomba",1,157,184,4.0,119,22,Lun,65.1,PC,1.1,2,263,5,Casual,Referral,16,0
116,Joseph,43.0,M,Uganda,South Davidfort,Passenger transport manager,Università,7,Guerriero,34,49.0,48.0,12,"Bomba,Bomba,Medaglione",223,310,385,11863,1390.0,31.0,78,"Bomba,Spada",1,692,258,2.1,177,18,Dom,9.7,Mobile,1.1,7,243,8,Casual,Referral,14,0
117,David,,M,Austria,Coleborough,Clinical research associate,Superiore,3,Guerriero,44,28.0,5.0,17,"Scudo,Bomba,Pozione",83,60,400,3253,2433.0,4.0,33,"Scudo,Pozione",1,622,272,1.1,111,9,Lun,42.3,PC,1.2,2,39,9,Casual,Pubblicità,2,1
118,Elizabeth,20.0,F,Iraq,Lorichester,"Embryologist, clinical",Superiore,4,Mago,98,65.0,43.0,19,Scudo,349,434,255,15305,937.0,12.0,30,"Bomba,Scudo,Medaglione",0,163,335,0.9,12,10,Lun,44.6,PC,1.1,9,213,9,Casual,Organic,7,0
119,Timothy,55.0,M,Guinea,Lopezberg,Adult guidance worker,Superiore,10,Ladro,3,29.0,27.0,3,"Scudo,Scudo,Pozione",35,390,408,15448,466.0,3.0,11,"Spada,Scudo",0,737,118,3.4,12,16,Ven,57.5,Mobile,1.2,4,62,7,Casual,Pubblicità,9,0
120,Steven,25.0,M,Syrian Arab Republic,South Claireshire,"Administrator, charities/voluntary organisations",Scuola Media,2,Ladro,90,37.0,7.0,7,Bomba,443,432,447,5697,333.0,2.0,91,"Spada,Pozione,Scudo",0,902,149,2.6,148,13,Mar,16.2,PC,1.1,2,60,7,Spender,Referral,7,1
121,Melissa,64.0,,Ukraine,Sextonside,Lobbyist,Post-Laurea,1,Guerriero,85,59.0,31.0,16,"Medaglione,Scudo,Spada",62,0,100,15565,3648.0,4.0,83,"Medaglione,Scudo,Pozione",1,429,40,4.8,149,14,Ven,30.9,Mobile,1.2,5,63,6,Casual,Pubblicità,4,0
122,Ashley,31.0,F,Oman,Brianchester,"Scientist, water quality",Scuola Media,2,Guerriero,53,37.0,46.0,18,"Medaglione,Scudo",228,140,104,17937,2259.0,4.0,0,Spada,0,866,96,2.1,20,17,Sab,10.9,Tablet,2.0,7,265,5,Hardcore,Referral,3,0
123,Joseph,25.0,F,Chad,Brianmouth,"Production assistant, radio",Università,9,Guerriero,16,24.0,41.0,13,"Pozione,Bomba,Scudo",178,469,147,8467,932.0,81.0,6,"Medaglione,Scudo",0,973,213,4.1,26,15,Sab,1.5,Mobile,1.2,4,58,8,Casual,Pubblicità,13,0
124,Justin,35.0,F,Uganda,New Juan,Visual merchandiser,Superiore,3,Mago,92,81.0,19.0,5,"Medaglione,Pozione,Pozione",107,27,465,18057,,6.0,25,"Scudo,Medaglione",0,619,225,1.2,88,15,Sab,18.3,PC,2.0,4,11,9,Casual,Referral,15,0
125,Denise,20.0,F,Suriname,West Jessicachester,Social researcher,Università,6,Mago,30,93.0,34.0,11,Bomba,17,283,12,13323,4879.0,3.0,25,Pozione,0,944,35,4.7,122,13,Dom,47.2,PC,1.1,4,101,5,Casual,Organic,2,0
126,Andrea,,M,Mayotte,Youngstad,Housing manager/officer,Superiore,10,Guerriero,12,,40.0,15,"Medaglione,Scudo",121,189,310,11340,3530.0,4.0,92,"Bomba,Pozione,Medaglione",1,878,18,1.3,107,20,Mer,54.2,PC,2.0,3,22,3,Casual,Referral,9,1
127,Noah,59.0,M,Guinea,East David,"Engineer, production",Superiore,7,Guerriero,2,69.0,50.0,9,"Bomba,Bomba,Bomba",39,431,35,13787,358.0,,92,"Pozione,Scudo,Spada",0,471,303,3.7,48,0,Dom,28.3,PC,1.0,2,50,2,Casual,Organic,2,1
128,Katie,52.0,M,Germany,South Luke,"Engineer, building services",Post-Laurea,4,Mago,6,25.0,24.0,14,"Scudo,Scudo",10,285,334,7218,629.0,7.0,54,"Pozione,Scudo",0,775,121,3.5,67,7,Ven,47.4,PC,1.2,0,12,8,Casual,Organic,8,1
129,Richard,58.0,M,Mongolia,Port Lynnshire,Theatre director,Scuola Media,5,Mago,22,51.0,44.0,10,"Medaglione,Scudo,Scudo",93,395,199,19075,4131.0,7.0,50,Pozione,0,619,261,3.1,151,12,Gio,3.2,Mobile,1.2,7,122,9,Casual,Organic,11,1
130,Mark,22.0,M,Honduras,Beckerberg,Community education officer,Università,6,Ladro,27,98.0,27.0,17,"Bomba,Bomba",422,290,330,2397,4189.0,0.0,41,"Spada,Bomba",1,808,196,3.0,60,1,Ven,2.0,Tablet,1.1,2,79,6,Casual,Organic,12,0
131,Katherine,66.0,M,Slovakia (Slovak Republic),North Jennifer,Tourism officer,Superiore,5,Guerriero,52,88.0,12.0,17,"Bomba,Scudo",301,382,139,19145,,3.0,79,"Bomba,Scudo,Pozione",0,547,238,2.7,85,1,Ven,63.2,Mobile,1.1,0,181,8,Casual,Organic,10,1
132,William,,M,Morocco,West Calvinmouth,"Engineer, materials",Scuola Media,5,Mago,71,54.0,6.0,6,Spada,265,174,373,18512,2162.0,4.0,8,"Spada,Spada,Medaglione",0,23,85,1.7,63,11,Mar,59.0,Tablet,1.2,2,30,9,Hardcore,Referral,14,1
133,Andrew,44.0,F,Costa Rica,Clayfurt,"Engineer, mining",Scuola Media,7,Mago,33,62.0,47.0,18,"Spada,Medaglione",155,56,168,7736,4992.0,2.0,12,"Spada,Spada,Scudo",0,134,352,4.2,47,12,Gio,46.4,PC,1.2,1,192,4,Casual,Organic,12,1
134,Ariel,30.0,M,Moldova,South Michaelchester,Educational psychologist,Università,9,Mago,53,44.0,33.0,17,"Scudo,Bomba,Medaglione",175,123,92,15427,254.0,4.0,2,Scudo,0,409,299,2.1,138,2,Gio,24.0,PC,1.0,3,62,4,Hardcore,Referral,17,0
135,Tammy,34.0,M,Georgia,Parkerview,IT technical support officer,Post-Laurea,1,Guerriero,89,23.0,20.0,4,"Scudo,Medaglione",113,369,488,17603,2672.0,6.0,58,"Pozione,Medaglione,Pozione",0,103,301,2.7,157,2,Lun,10.3,Mobile,1.0,9,175,6,Hardcore,Pubblicità,4,1
136,Adrienne,24.0,F,Bahamas,Haasmouth,Dance movement psychotherapist,Università,7,Mago,24,53.0,33.0,14,Bomba,196,489,441,16978,1331.0,3.0,96,"Spada,Bomba",0,96,362,1.6,51,12,Gio,58.9,PC,1.0,3,179,8,Casual,Referral,3,0
137,Brittney,69.0,M,Jordan,South Paulville,Comptroller,Università,1,Mago,18,57.0,8.0,20,"Pozione,Scudo",274,245,295,7954,3075.0,23.0,14,"Bomba,Pozione,Bomba",0,412,170,2.5,63,23,Sab,44.4,Tablet,1.0,1,96,2,Casual,Pubblicità,17,1
138,Lawrence,30.0,M,Oman,Castillotown,Art gallery manager,Scuola Media,5,Guerriero,99,54.0,49.0,13,Spada,32,116,469,1478,2536.0,10.0,19,"Spada,Scudo",1,476,153,3.8,10,14,Dom,27.8,Mobile,1.1,8,169,5,Casual,Organic,10,0
139,Beth,51.0,M,Liberia,East Lauren,Chemical engineer,Superiore,10,Mago,75,20.0,26.0,3,"Medaglione,Scudo",490,457,314,12815,1189.0,13.0,92,Bomba,0,320,158,1.3,26,13,Mer,30.2,PC,2.0,4,30,5,Casual,Pubblicità,12,0
140,Samuel,53.0,F,Niue,Aprilfurt,Sales promotion account executive,Università,2,,44,73.0,13.0,13,"Medaglione,Pozione",58,96,470,17563,3962.0,2.0,59,Scudo,0,852,26,1.3,124,11,Lun,60.7,Mobile,1.1,2,187,0,Casual,Pubblicità,7,0
141,Allison,51.0,M,Cayman Islands,New Lindaton,"Buyer, retail",Superiore,1,Guerriero,69,54.0,,14,"Medaglione,Medaglione",217,193,185,13578,3174.0,,6,"Pozione,Spada",0,689,251,2.8,97,17,Lun,5.6,Mobile,1.1,1,98,8,Hardcore,Organic,5,0
142,John,35.0,M,Saint Kitts and Nevis,Marcusburgh,Animal technologist,Superiore,10,Ladro,14,30.0,25.0,19,Scudo,268,480,483,17042,1587.0,7.0,5,"Scudo,Medaglione",0,497,275,4.7,155,11,Dom,24.3,PC,1.1,3,227,5,Hardcore,Referral,9,0
143,James,32.0,M,Grenada,North Jennifer,Health service manager,Superiore,10,Ladro,63,60.0,22.0,8,"Scudo,Scudo,Medaglione",147,69,258,254,1989.0,5.0,17,Medaglione,0,742,287,4.3,106,1,Lun,14.8,Mobile,2.0,3,255,4,Casual,Pubblicità,13,0
144,Mary,43.0,F,Spain,East Erinbury,Information systems manager,Superiore,6,Mago,33,45.0,17.0,17,"Bomba,Bomba,Scudo",467,162,164,2573,1741.0,13.0,70,Spada,0,833,324,1.3,76,13,Dom,71.0,PC,2.0,5,100,0,Casual,Organic,14,0
145,Jessica,39.0,M,Monaco,Seanview,Environmental manager,Scuola Media,2,Ladro,7,,25.0,7,"Medaglione,Pozione",481,272,500,16704,4402.0,2.0,29,Medaglione,0,108,184,4.7,52,10,Gio,39.2,Mobile,1.1,1,84,6,Hardcore,Referral,13,1
146,Javier,65.0,,Hungary,South Melissa,"Development worker, international aid",Università,3,,39,29.0,46.0,9,"Pozione,Spada",12,448,497,15276,2494.0,9.0,27,"Bomba,Medaglione",0,6,129,3.8,54,10,Mar,35.7,PC,1.1,6,144,5,Casual,Pubblicità,12,1
147,Brandi,63.0,M,Andorra,North Jonathan,Toxicologist,Superiore,7,Guerriero,64,76.0,8.0,5,Scudo,366,346,367,15564,1951.0,13.0,23,Pozione,1,495,260,0.5,154,9,Mar,24.3,Mobile,1.2,7,56,7,Casual,Organic,13,0
148,Erika,31.0,F,South Georgia and the South Sandwich Islands,East Randy,Contractor,Superiore,9,Mago,16,87.0,33.0,13,"Pozione,Pozione,Pozione",370,466,97,13283,3182.0,3.0,96,"Spada,Bomba",0,284,160,1.3,75,8,Mer,6.0,Tablet,2.0,3,74,8,Casual,Pubblicità,19,1
149,Breanna,21.0,F,Solomon Islands,North Caseyton,Outdoor activities/education manager,Università,5,Ladro,63,54.0,22.0,17,"Scudo,Pozione,Spada",416,239,421,7623,1557.0,16.0,23,Scudo,1,307,166,0.7,54,19,Dom,26.0,PC,1.1,9,269,4,Casual,Pubblicità,2,0
150,Jean,39.0,F,Micronesia,Parksmouth,"Sales professional, IT",Superiore,9,Guerriero,85,78.0,30.0,5,Spada,455,443,42,10991,115.0,12.0,65,"Medaglione,Spada,Medaglione",0,361,63,2.6,173,17,Mer,36.2,PC,1.1,9,24,0,Casual,Organic,18,0
151,Peter,18.0,F,Egypt,Andrewhaven,Waste management officer,Post-Laurea,9,Ladro,36,60.0,13.0,11,Medaglione,259,138,426,18696,,19.0,15,"Bomba,Bomba",0,996,212,3.9,69,10,Ven,50.4,PC,1.0,2,217,7,Spender,Pubblicità,17,0
152,David,35.0,M,Martinique,South Melissa,"Social research officer, government",Superiore,2,Ladro,18,71.0,,3,"Scudo,Medaglione",237,469,238,11859,3248.0,,14,"Spada,Pozione,Bomba",1,200,205,4.0,142,10,Mar,62.7,Mobile,1.1,8,37,5,Hardcore,Pubblicità,11,1
153,Laura,20.0,F,Switzerland,East Sandrabury,Translator,Post-Laurea,1,Guerriero,20,94.0,50.0,12,"Spada,Scudo,Spada",240,11,158,9582,368.0,13.0,60,Medaglione,0,294,340,3.5,5,1,Dom,9.1,PC,1.2,6,215,6,Spender,Pubblicità,17,0
154,David,24.0,F,Syrian Arab Republic,New Joannhaven,Hospital pharmacist,Università,8,Guerriero,4,74.0,35.0,14,Scudo,325,467,134,17601,4600.0,,58,"Bomba,Bomba",0,786,323,4.2,130,20,Lun,3.1,Mobile,1.0,7,87,9,Hardcore,Referral,11,1
155,Dana,62.0,M,Mongolia,Lake Alexandraborough,Pharmacologist,Superiore,6,Mago,10,86.0,24.0,2,Scudo,320,464,498,5795,99.0,7.0,32,"Pozione,Bomba,Spada",0,849,186,2.4,55,18,Gio,26.1,Mobile,2.0,6,213,9,Hardcore,Pubblicità,8,0
156,Charles,49.0,F,Belgium,Whiteville,Secretary/administrator,Scuola Media,1,Guerriero,48,31.0,38.0,9,"Spada,Bomba",412,118,199,12570,4626.0,6.0,15,"Medaglione,Pozione",0,859,289,1.4,34,9,Ven,44.6,Mobile,1.0,4,144,1,Casual,Referral,4,0
157,Jessica,52.0,F,Iceland,North Cory,"Designer, industrial/product",Università,1,Mago,78,36.0,30.0,12,"Scudo,Scudo",159,172,336,13963,803.0,4.0,74,"Pozione,Bomba",0,492,282,4.7,56,10,Ven,26.9,Mobile,1.2,0,112,5,Casual,Organic,0,0
158,Dylan,31.0,F,Aruba,Richardfort,"Administrator, sports",Superiore,10,Mago,97,71.0,10.0,5,"Scudo,Medaglione",91,463,24,5153,3941.0,23.0,67,"Pozione,Scudo,Medaglione",0,119,228,2.3,41,12,Mar,48.5,Tablet,1.1,5,96,6,Casual,Pubblicità,4,0
159,Johnathan,50.0,F,Cambodia,Clarkport,Control and instrumentation engineer,Post-Laurea,1,Mago,88,60.0,49.0,14,"Spada,Scudo,Spada",497,107,241,1172,2287.0,,82,Scudo,0,178,85,3.7,79,11,Gio,26.5,PC,1.0,2,130,4,Spender,Referral,16,0
160,Patricia,57.0,F,Portugal,South Matthew,"Conservation officer, historic buildings",Università,6,Guerriero,93,89.0,44.0,11,"Scudo,Medaglione,Medaglione",224,494,425,6662,4981.0,1.0,38,"Medaglione,Medaglione,Bomba",1,852,73,1.0,96,8,Mer,31.7,PC,2.0,1,117,7,Casual,Pubblicità,6,0
161,Jacqueline,48.0,F,Wallis and Futuna,Adamsport,Government social research officer,Superiore,1,Mago,63,60.0,,6,"Scudo,Pozione",120,152,233,6982,4973.0,17.0,57,"Medaglione,Pozione,Medaglione",0,413,273,2.8,99,9,Sab,50.0,Mobile,1.0,0,73,2,Casual,Pubblicità,19,0
162,April,32.0,F,Brazil,Avilabury,Field trials officer,Superiore,6,Mago,46,23.0,40.0,6,"Scudo,Scudo",479,320,72,15601,3439.0,14.0,66,"Medaglione,Scudo",0,807,77,2.3,48,8,Dom,1.6,PC,1.0,0,100,4,Casual,Organic,8,0
163,Sarah,18.0,F,British Virgin Islands,Leviview,Waste management officer,Università,4,Guerriero,48,23.0,10.0,14,"Scudo,Medaglione,Medaglione",435,248,417,7219,4401.0,5.0,64,"Pozione,Bomba",1,253,9,2.0,76,18,Ven,32.2,PC,1.1,7,47,4,Casual,Organic,16,1
164,Jonathan,44.0,F,Andorra,East Melanieberg,Television/film/video producer,Superiore,5,Mago,92,75.0,49.0,5,"Bomba,Medaglione",235,365,15,573,4137.0,3.0,66,"Pozione,Pozione,Bomba",0,318,200,4.0,56,6,Lun,37.5,PC,1.1,2,81,1,Casual,Pubblicità,14,1
165,Brian,32.0,M,Mauritius,Codyville,Chief Operating Officer,Superiore,8,Guerriero,99,29.0,26.0,11,"Medaglione,Bomba,Medaglione",167,108,51,11227,464.0,2.0,55,"Medaglione,Scudo",0,41,60,3.1,64,9,Sab,7.4,Tablet,1.1,9,50,3,Casual,Organic,3,1
166,Robert,15.0,M,Burkina Faso,Parrishtown,"Conservation officer, nature",Superiore,1,Guerriero,92,91.0,12.0,12,Bomba,413,496,8,18666,3333.0,2.0,85,"Scudo,Bomba",1,199,283,1.4,28,2,Gio,48.8,Tablet,1.2,8,192,2,Hardcore,Organic,10,0
167,Brandon,,F,Turkey,Carpentershire,Jewellery designer,Superiore,8,Mago,92,91.0,22.0,18,Pozione,461,459,99,4081,509.0,13.0,81,"Spada,Medaglione",0,556,340,3.6,47,16,Mar,68.3,Mobile,1.2,5,110,4,Casual,Referral,18,0
168,Michael,37.0,F,Morocco,Michaelview,"Education officer, community",Superiore,9,Ladro,60,59.0,,16,Spada,190,78,295,8109,1462.0,8.0,52,"Spada,Spada,Medaglione",0,942,145,1.7,11,19,Gio,2.6,PC,1.1,2,245,4,Hardcore,Referral,16,1
169,Jacqueline,,F,Gambia,Hernandezside,Transport planner,Post-Laurea,10,Guerriero,45,98.0,44.0,20,Bomba,205,347,274,10807,583.0,2.0,76,"Bomba,Spada,Scudo",0,199,32,3.1,28,13,Mar,51.9,PC,1.2,5,230,6,Spender,Pubblicità,16,1
170,Angela,53.0,M,Greece,Lake Dennis,IT technical support officer,Università,4,Mago,81,90.0,,12,Scudo,386,448,492,17992,,6.0,95,"Scudo,Pozione",0,999,99,3.0,9,10,Sab,25.4,PC,1.1,2,283,3,Spender,Pubblicità,8,1
171,Elizabeth,,M,Saint Lucia,East Darryl,"Presenter, broadcasting",Superiore,5,Guerriero,50,47.0,33.0,1,"Medaglione,Bomba",134,28,116,4632,69.0,5.0,82,Scudo,0,103,294,1.2,130,18,Ven,26.3,Mobile,2.0,3,273,7,Casual,Organic,0,1
172,Charles,59.0,,United States Virgin Islands,Chadfort,Operational investment banker,Scuola Media,1,Mago,66,25.0,28.0,20,Pozione,146,129,201,3710,2250.0,13.0,11,Bomba,0,937,140,2.8,36,13,Mar,17.8,PC,1.1,0,116,7,Hardcore,Pubblicità,0,0
173,Justin,22.0,,Austria,West Michaelville,"Journalist, broadcasting",Superiore,8,Mago,3,51.0,43.0,5,Medaglione,376,399,74,18463,286.0,28.0,56,"Medaglione,Pozione",0,418,48,1.6,116,0,Sab,28.5,PC,1.0,5,50,2,Hardcore,Pubblicità,8,0
174,Sara,67.0,F,Eritrea,Elliottmouth,"Runner, broadcasting/film/video",Università,7,Guerriero,69,93.0,39.0,6,"Spada,Spada,Medaglione",452,228,456,2132,3770.0,26.0,23,"Medaglione,Bomba",0,969,294,1.9,45,9,Lun,32.0,PC,1.0,3,25,6,Hardcore,Organic,7,1
175,Tonya,60.0,F,Azerbaijan,Hickmanberg,"Designer, fashion/clothing",Superiore,10,Mago,18,59.0,31.0,9,"Bomba,Medaglione,Pozione",268,427,303,18724,2244.0,5.0,21,"Scudo,Scudo,Spada",0,923,111,1.6,162,11,Mer,35.2,PC,2.0,2,99,4,Casual,Organic,18,0
176,Rodney,37.0,M,Uzbekistan,East Jenniferfurt,Dietitian,Superiore,8,Ladro,29,70.0,,1,Spada,329,226,279,13186,2578.0,14.0,34,"Bomba,Scudo,Pozione",0,211,12,3.0,7,9,Mar,11.8,Mobile,2.0,5,213,4,Casual,Pubblicità,4,0
177,Robert,25.0,,Bahamas,South Stevenside,Financial adviser,Post-Laurea,6,Mago,10,21.0,5.0,13,Bomba,63,169,303,15895,4146.0,4.0,18,Pozione,0,637,162,1.9,122,7,Dom,67.5,Mobile,1.2,8,189,9,Casual,Referral,14,0
178,Haley,18.0,M,Bulgaria,Rodriguezbury,Advertising copywriter,Università,4,Guerriero,62,33.0,21.0,3,Bomba,186,100,50,846,3291.0,,82,Pozione,0,373,97,4.9,54,13,Ven,26.3,Mobile,1.1,1,267,3,Casual,Organic,10,0
179,Douglas,60.0,,Maldives,West Ericmouth,Operational investment banker,Università,8,Ladro,34,45.0,19.0,17,"Medaglione,Pozione",303,235,385,10418,3094.0,20.0,82,Pozione,0,29,232,3.7,77,10,Lun,70.6,PC,1.1,0,86,6,Casual,Pubblicità,14,0
180,Terri,20.0,F,Monaco,Walshland,"Engineer, land",Superiore,4,Ladro,6,66.0,27.0,4,"Scudo,Spada,Spada",173,361,189,14706,114.0,13.0,42,"Bomba,Scudo,Medaglione",0,578,322,4.5,133,14,Ven,59.8,Mobile,1.1,2,37,0,Casual,Pubblicità,10,0
181,Tabitha,46.0,F,Korea,South Kristenburgh,Lobbyist,Superiore,9,Mago,34,37.0,17.0,16,"Bomba,Scudo",277,233,498,4051,4042.0,,65,"Spada,Pozione,Pozione",0,440,275,4.4,122,8,Dom,44.4,PC,1.1,3,191,9,Casual,Organic,12,1
182,Robert,57.0,M,Cayman Islands,Hubbardstad,Forensic psychologist,Superiore,10,Guerriero,19,85.0,45.0,20,"Spada,Bomba",317,56,266,6937,4941.0,10.0,37,Pozione,1,657,347,2.1,10,10,Ven,61.6,PC,1.1,6,217,5,Casual,Organic,5,0
