player_id,nome,eta,genere,paese,città,mestiere,istruzione,soddisfazione,classe_personaggio,livello,salute_media,attacco_medio,destrezza,oggetti_usati,numero_battaglie,numero_vittorie,numero_sconfitte,tempo_totale_giocato,crediti_attuali,spesa_mensile,numero_acquisti,tipo_acquisti,abbonamento_attivo,rimborso_totale,giorni_attivi,sessioni_giornaliere_medie,durata_media_sessione,ora_punta_login,giorno_settimana_attivo,pausa_media_tra_sessioni,tipo_dispositivo,versione_app,numero_crash,latency_media,bug_rilevati,cluster_comportamentale,canale_acquisizione,campagne_risposta,profilo_social_integrato
90,Jasmine,49.0,M,Tonga,Deborahmouth,Catering manager,Superiore,6,Mago,76,71.0,40.0,13,Bomba,285,80,128,819,2859.0,4.0,28,Bomba,0,384,187,2.2,116,8,Ven,6.3,Mobile,1.2,3,89,7,Spender,Pubblicità,11,0
91,Paige,29.0,M,Trinidad and Tobago,West Alan,Higher education careers adviser,Università,2,Guerriero,99,92.0,12.0,1,Spada,351,362,32,11672,2494.0,11.0,4,Spada,0,442,252,3.5,40,12,Gio,38.5,PC,1.2,2,286,7,Casual,Referral,2,1
92,Damon,18.0,F,Djibouti,North Richardfort,Astronomer,Superiore,8,Guerriero,77,38.0,30.0,2,"Pozione,Bomba",401,459,75,18433,2548.0,32.0,99,"Spada,Pozione,Bomba",0,58,59,2.0,144,11,Ven,13.3,PC,2.0,8,75,5,Casual,Pubblicità,2,1
93,Jesse,21.0,M,Montserrat,North Angela,"Psychotherapist, dance movement",Università,1,Guerriero,59,92.0,12.0,16,Bomba,433,161,180,8824,4996.0,15.0,1,"Scudo,Spada",0,548,252,4.3,165,9,Ven,7.6,PC,1.2,4,134,5,Casual,Pubblicità,11,1
94,Matthew,36.0,,Ukraine,South Gregory,"Development worker, international aid",Post-Laurea,6,Mago,28,43.0,19.0,14,"Medaglione,Pozione",107,440,382,19577,1174.0,5.0,17,"Spada,Medaglione",0,265,228,2.7,167,17,Sab,51.3,PC,1.2,1,232,9,Casual,Organic,18,0
95,Ryan,16.0,F,Guernsey,West Kimberly,"Designer, industrial/product",Università,1,Mago,58,58.0,17.0,19,"Medaglione,Pozione",305,117,132,17067,3496.0,13.0,80,Bomba,1,225,348,4.8,110,1,Gio,41.6,Mobile,1.2,3,81,3,Hardcore,Pubblicità,14,0
96,Tony,41.0,F,Israel,Deborahchester,Chiropractor,Università,10,Guerriero,26,71.0,39.0,18,Pozione,137,426,101,9751,3964.0,1.0,50,"Scudo,Pozione,Medaglione",1,534,70,2.3,40,12,Sab,63.8,PC,1.1,6,243,2,Spender,Organic,16,0
97,Christopher,54.0,M,Brazil,West Adam,"Exhibitions officer, museum/gallery",Università,9,Ladro,30,75.0,44.0,16,"Pozione,Bomba,Medaglione",84,468,2,5060,1007.0,16.0,86,"Spada,Bomba,Spada",0,192,328,4.7,79,14,Gio,5.6,Mobile,1.0,1,106,4,Hardcore,Pubblicità,3,0
98,Sharon,49.0,F,Russian Federation,East Marcia,Tourist information centre manager,Scuola Media,10,Guerriero,44,22.0,19.0,17,Medaglione,27,53,412,18503,,32.0,80,"Pozione,Scudo",1,606,146,0.6,53,0,Ven,58.4,Tablet,1.1,3,191,7,Casual,Pubblicità,18,0
99,Nicole,34.0,M,Zimbabwe,Michaelbury,Music tutor,Scuola Media,2,Guerriero,8,71.0,42.0,11,"Medaglione,Pozione,Medaglione",366,270,228,18314,2993.0,7.0,72,"Spada,Bomba",0,242,162,4.0,40,12,Ven,63.2,PC,2.0,3,259,0,Hardcore,Organic,12,0
100,Anthony,15.0,F,Swaziland,Port Carrieborough,Warehouse manager,Università,1,Guerriero,93,86.0,47.0,17,"Scudo,Scudo",292,475,395,19745,,16.0,31,"Bomba,Scudo,Pozione",0,871,111,2.0,171,8,Gio,16.9,Mobile,2.0,0,287,1,Casual,Pubblicità,9,1
101,Nathaniel,51.0,F,El Salvador,Nolanstad,Contractor,Università,4,Guerriero,58,88.0,35.0,10,"Pozione,Bomba",432,115,319,3037,,9.0,25,Pozione,0,623,25,0.6,62,10,Sab,10.5,Mobile,1.2,9,218,1,Hardcore,Pubblicità,6,0
102,Jay,62.0,,Jordan,New Karen,Manufacturing engineer,Superiore,8,Guerriero,11,34.0,38.0,6,"Spada,Bomba",249,81,25,17456,832.0,12.0,34,"Pozione,Pozione",0,140,231,0.7,55,19,Lun,37.3,PC,1.2,5,14,4,Hardcore,Organic,9,0
103,David,25.0,M,Denmark,Hansenborough,General practice doctor,Scuola Media,4,Mago,82,84.0,42.0,9,"Spada,Bomba",449,207,53,6108,2903.0,6.0,60,"Pozione,Scudo",0,52,201,1.9,135,2,Mer,21.5,PC,1.1,6,113,4,Casual,Organic,9,1
104,David,64.0,F,Suriname,Port Kenneth,Conference centre manager,Scuola Media,3,Ladro,57,40.0,44.0,9,"Scudo,Scudo,Bomba",338,254,167,18148,3581.0,7.0,66,"Bomba,Medaglione,Bomba",1,788,131,1.4,128,7,Gio,45.3,Mobile,1.2,8,101,9,Hardcore,Pubblicità,10,0
105,William,15.0,M,Burkina Faso,Annamouth,Adult guidance worker,Università,1,Mago,61,31.0,38.0,3,"Medaglione,Medaglione,Pozione",419,37,215,18935,1727.0,21.0,78,"Bomba,Bomba",1,751,52,4.7,142,11,Lun,42.3,PC,1.1,9,186,5,Hardcore,Pubblicità,1,0
106,Tara,25.0,M,Czech Republic,Willismouth,"Therapist, occupational",Post-Laurea,8,Mago,99,98.0,37.0,18,"Scudo,Scudo",455,47,25,15931,,2.0,68,"Spada,Scudo,Pozione",1,501,58,3.2,99,8,Dom,66.4,PC,1.0,4,103,0,Hardcore,Pubblicità,19,0
107,Nichole,67.0,M,Svalbard & Jan Mayen Islands,Dustinfurt,"Production assistant, television",Scuola Media,1,Mago,6,52.0,20.0,19,Medaglione,435,480,319,7144,875.0,4.0,57,"Scudo,Pozione",0,830,188,4.4,60,11,Mer,9.2,PC,1.0,0,163,9,Casual,Referral,0,0
108,Joshua,61.0,M,Portugal,East Alexander,General practice doctor,Superiore,6,Mago,83,47.0,21.0,7,"Medaglione,Pozione",6,58,7,12703,427.0,3.0,89,"Pozione,Medaglione",0,760,65,2.0,115,11,Sab,61.9,Tablet,1.1,6,18,6,Casual,Organic,0,0
109,Trevor,24.0,M,Burkina Faso,Robersonborough,Diagnostic radiographer,Università,8,Mago,48,36.0,31.0,15,Spada,415,385,412,2231,661.0,8.0,60,"Medaglione,Scudo",0,229,162,4.6,90,5,Mer,33.9,PC,1.1,5,233,0,Hardcore,Organic,6,0
110,Karen,26.0,,Papua New Guinea,Paulmouth,Location manager,Università,6,Guerriero,27,40.0,19.0,3,Bomba,292,134,229,13015,34.0,1.0,44,"Bomba,Medaglione",0,636,304,4.0,65,17,Lun,25.3,PC,1.2,9,285,1,Casual,Pubblicità,19,1
111,Mary,57.0,F,Saint Martin,Thomasmouth,Lobbyist,Università,6,Ladro,84,26.0,42.0,3,"Bomba,Spada,Spada",115,284,30,18544,3152.0,1.0,72,Medaglione,0,765,84,3.4,166,10,Mer,47.0,PC,1.1,5,215,4,Casual,Pubblicità,15,0
112,Patricia,16.0,F,Ethiopia,Amyfort,Quarry manager,Università,5,Mago,90,58.0,25.0,13,"Spada,Pozione,Pozione",492,272,260,65,4217.0,19.0,90,Spada,0,864,33,2.3,28,10,Sab,49.1,Mobile,2.0,9,226,7,Casual,Pubblicità,17,0
113,Douglas,38.0,F,Morocco,Wilsonbury,Hotel manager,Università,5,Guerriero,92,40.0,8.0,12,"Scudo,Pozione,Pozione",266,210,348,15410,1525.0,6.0,83,Medaglione,1,808,230,4.5,95,1,Sab,25.6,PC,1.2,2,250,7,Casual,Organic,6,0
114,Nicole,33.0,M,Burkina Faso,North Karen,"Therapist, speech and language",Scuola Media,4,Mago,77,69.0,47.0,17,"Medaglione,Spada",184,22,191,5645,1396.0,3.0,0,"Spada,Pozione,Pozione",0,371,303,3.6,50,13,Mar,4.4,PC,2.0,1,65,5,Casual,Organic,17,1
115,Angela,23.0,F,Cuba,Dwayneborough,Chief Technology Officer,Università,1,Ladro,73,84.0,,12,"Scudo,Pozione,Bomba",126,302,298,17108,3573.0,3.0,30,Bomba,0,127,330,3.4,108,18,Gio,59.5,Mobile,1.2,4,115,7,Casual,Organic,15,1
116,Jordan,22.0,F,Saudi Arabia,Garrettborough,Systems analyst,Scuola Media,6,Guerriero,99,43.0,30.0,5,"Scudo,Pozione,Spada",205,169,327,15913,,13.0,53,"Spada,Spada,Medaglione",0,381,91,0.9,163,12,Gio,49.6,PC,1.2,3,255,4,Casual,Pubblicità,18,0
117,Diana,27.0,F,Vietnam,Joseburgh,"Psychologist, educational",Scuola Media,8,Guerriero,35,89.0,35.0,4,"Medaglione,Scudo",260,477,39,16195,4036.0,4.0,11,Scudo,1,480,186,4.2,62,10,Mar,71.4,Mobile,1.1,1,164,1,Casual,Organic,2,1
118,Heather,59.0,F,South Georgia and the South Sandwich Islands,West Brandi,"Surveyor, land/geomatics",Università,4,Mago,35,54.0,32.0,8,"Pozione,Spada,Bomba",19,266,41,13288,2644.0,13.0,13,Scudo,0,918,198,3.4,159,8,Dom,19.2,PC,1.2,1,105,7,Casual,Organic,14,1
119,Michele,22.0,F,Saint Lucia,Hernandezville,Contracting civil engineer,Superiore,3,Ladro,24,82.0,41.0,9,Medaglione,9,304,116,1188,866.0,68.0,2,"Spada,Spada",1,684,344,1.5,108,11,Gio,65.9,Mobile,1.0,8,214,4,Hardcore,Pubblicità,19,0
120,Vanessa,18.0,F,Bouvet Island (Bouvetoya),Edwardtown,"Surveyor, commercial/residential",Scuola Media,6,Guerriero,52,71.0,,7,"Scudo,Pozione,Scudo",264,405,11,15116,938.0,16.0,28,"Bomba,Medaglione,Spada",0,265,258,0.9,45,11,Dom,42.3,PC,1.2,4,132,8,Casual,Referral,14,0
121,Ariana,60.0,F,Belarus,Danielleland,Advice worker,Università,9,Mago,88,76.0,21.0,14,"Scudo,Scudo",421,471,487,12804,3582.0,71.0,4,"Bomba,Spada,Pozione",0,829,352,1.3,37,9,Dom,45.2,PC,1.2,1,291,1,Hardcore,Pubblicità,10,0
122,Leslie,49.0,F,French Southern Territories,Nataliemouth,Operations geologist,Università,7,Mago,31,42.0,12.0,11,Scudo,106,493,233,19846,58.0,2.0,74,"Spada,Scudo,Scudo",0,433,226,4.2,111,14,Gio,4.3,Mobile,1.2,4,244,8,Hardcore,Organic,19,0
123,Evan,25.0,M,Sudan,Wilsonhaven,Professor Emeritus,Università,1,Mago,28,68.0,31.0,15,Scudo,303,403,455,18309,4172.0,4.0,31,"Spada,Pozione",1,465,168,2.3,98,12,Mer,7.2,Tablet,2.0,2,119,3,Hardcore,Pubblicità,8,1
124,Mark,65.0,F,Benin,Lake Connor,Advertising copywriter,Scuola Media,4,Guerriero,84,81.0,49.0,17,"Pozione,Scudo",250,223,25,15544,1074.0,58.0,51,"Medaglione,Bomba",1,543,31,3.8,177,0,Sab,30.0,Mobile,1.0,1,269,3,Casual,Organic,13,0
125,Darrell,54.0,M,Azerbaijan,Lake Tracyborough,Politician's assistant,Superiore,4,Mago,17,68.0,39.0,11,"Bomba,Scudo",390,103,133,15194,3149.0,12.0,99,Medaglione,1,245,286,0.5,168,11,Mer,34.5,Mobile,1.1,3,69,5,Casual,Pubblicità,1,0
126,Jeffrey,26.0,F,Algeria,Smithhaven,Chartered certified accountant,Università,4,Ladro,57,94.0,11.0,6,"Spada,Spada,Pozione",135,395,118,1766,,82.0,97,"Scudo,Spada,Bomba",0,921,48,3.6,170,9,Dom,25.0,Tablet,1.0,3,284,9,Spender,Organic,11,0
127,Cody,55.0,F,Cameroon,Lake Danny,Systems analyst,Superiore,3,Mago,54,26.0,34.0,6,"Medaglione,Pozione",454,162,67,11749,1909.0,21.0,41,"Medaglione,Spada,Medaglione",1,3,64,1.1,178,9,Ven,59.1,Mobile,1.2,5,209,8,Casual,Pubblicità,2,0
128,Ashley,21.0,M,South Africa,Jasonland,Medical secretary,Università,10,Mago,12,45.0,18.0,16,Pozione,474,349,364,6178,2241.0,,19,"Pozione,Scudo,Bomba",1,218,23,3.7,93,8,Mar,30.1,PC,1.2,1,120,8,Hardcore,Referral,3,0
129,Lauren,47.0,M,Niue,North Robert,"Research officer, trade union",Superiore,9,Ladro,81,44.0,30.0,16,Bomba,211,190,461,17456,1042.0,10.0,58,Bomba,1,81,7,3.1,26,10,Lun,39.7,PC,1.1,1,236,6,Casual,Organic,19,1
130,Brandon,31.0,F,Qatar,New Christina,Pathologist,Università,4,Guerriero,62,47.0,35.0,5,"Bomba,Bomba",91,30,3,7959,497.0,2.0,35,Medaglione,0,977,295,2.3,77,0,Lun,49.4,Mobile,1.1,9,32,2,Hardcore,Referral,2,0
131,Gabriel,13.0,M,New Zealand,Port Craig,Community education officer,Università,9,Mago,25,45.0,6.0,8,"Scudo,Spada",487,64,422,14825,1156.0,4.0,18,"Medaglione,Scudo",1,900,4,3.5,7,19,Ven,62.5,Mobile,1.2,9,225,4,Casual,Referral,10,0
132,Alexis,49.0,F,Iceland,Watkinsbury,Naval architect,Scuola Media,10,Guerriero,2,62.0,14.0,8,"Scudo,Scudo",65,213,273,11598,4939.0,38.0,82,"Medaglione,Scudo,Spada",0,595,256,4.8,42,0,Mer,12.4,Mobile,1.2,9,110,4,Hardcore,Organic,8,0
133,Cynthia,34.0,M,Algeria,Lake Kelly,Special educational needs teacher,,8,Ladro,78,42.0,30.0,2,Bomba,268,188,472,14626,1206.0,2.0,17,Pozione,0,770,229,4.9,26,15,Mar,16.6,Mobile,1.1,5,114,9,Casual,Pubblicità,3,0
134,Morgan,50.0,F,Bhutan,Jonathanfurt,Gaffer,Superiore,4,Mago,91,73.0,7.0,18,"Bomba,Scudo,Bomba",228,266,323,18099,446.0,3.0,78,"Spada,Medaglione",0,597,229,4.1,44,17,Mar,43.7,Mobile,1.0,5,214,8,Casual,Organic,11,1
135,Charles,25.0,M,Bolivia,Port Richard,"Engineer, mining",Superiore,10,,91,88.0,,20,Medaglione,20,50,229,9154,1759.0,6.0,55,"Medaglione,Scudo",0,23,150,0.5,16,18,Dom,56.0,Tablet,1.1,3,280,4,Casual,Organic,4,0
136,Anthony,18.0,F,South Africa,Port Rebeccaside,Quarry manager,Università,1,Mago,43,74.0,,13,"Pozione,Bomba",102,471,278,8082,3110.0,5.0,15,"Medaglione,Bomba,Scudo",1,390,140,0.8,12,0,Dom,54.5,Mobile,2.0,0,168,2,Casual,Organic,7,0
137,Jeremy,61.0,M,Kuwait,New Samanthaberg,Regulatory affairs officer,,3,Guerriero,3,62.0,49.0,19,Medaglione,360,294,157,8219,777.0,8.0,12,"Bomba,Pozione",0,22,242,1.0,29,18,Dom,46.7,Mobile,2.0,8,167,6,Casual,Pubblicità,10,0
138,Mark,51.0,M,Azerbaijan,Port Beverlyfurt,Pharmacologist,Superiore,2,Guerriero,100,65.0,29.0,13,"Spada,Scudo",17,3,111,114,4942.0,1.0,10,"Spada,Pozione",0,744,342,3.6,63,14,Mar,3.9,PC,1.2,6,123,8,Casual,Referral,3,0
139,Christina,60.0,M,Benin,Lake Shannonstad,Interpreter,Superiore,8,Guerriero,14,53.0,,11,Scudo,337,207,335,14581,4558.0,2.0,69,"Medaglione,Pozione",0,35,251,1.4,115,8,Mer,49.5,Mobile,2.0,5,113,4,Casual,Organic,8,0
140,Todd,48.0,F,Equatorial Guinea,Kathleenview,Air broker,Superiore,9,Ladro,12,62.0,43.0,2,"Pozione,Pozione,Scudo",49,438,98,13972,1821.0,,3,Pozione,1,384,63,0.6,10,3,Sab,59.5,PC,2.0,2,73,6,Spender,Organic,0,0
141,Brad,68.0,,Christmas Island,New Brianview,Broadcast engineer,Università,5,Guerriero,52,84.0,36.0,3,Pozione,308,147,172,5069,4556.0,12.0,7,"Medaglione,Scudo,Spada",0,529,325,3.7,27,0,Sab,68.0,PC,1.2,5,33,5,Casual,Pubblicità,5,0
142,Angela,23.0,M,Norfolk Island,Matthewview,Field seismologist,Scuola Media,10,Ladro,53,27.0,15.0,13,Bomba,309,184,66,8875,1480.0,1.0,16,"Spada,Scudo",0,106,226,4.8,168,13,Mer,5.2,Mobile,1.2,3,240,5,Casual,Pubblicità,4,1
143,Alicia,37.0,F,Finland,Lake Heatherberg,"Lecturer, further education",Università,8,Mago,12,22.0,19.0,19,"Bomba,Bomba,Pozione",133,276,171,3576,1064.0,3.0,68,"Spada,Pozione,Pozione",0,274,231,4.3,48,19,Ven,20.0,Mobile,1.2,1,297,1,Hardcore,Organic,14,0
144,Jason,62.0,M,Zambia,Lake Lynn,"Psychologist, sport and exercise",Scuola Media,4,Mago,51,96.0,25.0,7,"Medaglione,Pozione,Spada",398,55,45,488,,4.0,75,"Scudo,Pozione",0,388,40,4.2,120,10,Gio,12.1,Mobile,1.1,6,194,6,Casual,Organic,1,1
145,Robert,46.0,M,South Georgia and the South Sandwich Islands,Port Wesleyburgh,Probation officer,Scuola Media,5,Ladro,40,33.0,27.0,11,"Pozione,Medaglione",224,458,336,11215,1357.0,6.0,52,"Pozione,Bomba,Scudo",1,551,28,4.9,139,10,Ven,40.8,Mobile,1.2,3,294,7,Casual,Pubblicità,7,0
146,Sandra,33.0,F,Monaco,Port Cristina,Astronomer,Post-Laurea,7,Guerriero,94,43.0,15.0,2,Bomba,286,469,120,3419,507.0,,21,"Bomba,Pozione",1,164,317,3.0,147,18,Dom,27.3,PC,1.2,1,157,0,Casual,Pubblicità,4,0
147,Melvin,55.0,M,Nicaragua,Kimberlyview,"Engineer, land",Università,2,Guerriero,62,88.0,19.0,5,"Pozione,Bomba",413,232,450,16486,330.0,,58,"Medaglione,Pozione,Scudo",0,233,331,2.7,162,16,Sab,30.9,Mobile,1.1,9,228,6,Casual,Pubblicità,11,0
148,Derrick,21.0,M,United States of America,Lake Curtis,Accommodation manager,Superiore,10,Guerriero,18,64.0,21.0,3,"Medaglione,Spada",37,346,86,11394,4325.0,0.0,13,"Pozione,Pozione",0,223,224,0.6,38,4,Lun,4.3,Mobile,1.2,1,57,6,Casual,Pubblicità,1,1
149,Jennifer,20.0,M,Zimbabwe,Donnastad,Animal nutritionist,Scuola Media,9,Guerriero,44,40.0,9.0,14,"Medaglione,Medaglione",316,215,479,12729,711.0,11.0,96,"Scudo,Pozione",1,998,7,1.3,61,7,Gio,59.5,Mobile,1.2,2,40,9,Casual,Organic,10,0
150,Brian,19.0,F,Sudan,Jenniferbury,"Programme researcher, broadcasting/film/video",Superiore,6,Guerriero,100,21.0,46.0,18,"Medaglione,Scudo,Medaglione",388,287,235,19297,3095.0,5.0,94,Medaglione,0,971,37,4.7,60,13,Gio,64.4,PC,2.0,0,174,2,Hardcore,Pubblicità,9,0
151,Christopher,54.0,F,Iceland,Waltertown,Air broker,Superiore,2,Guerriero,86,65.0,25.0,14,Pozione,48,376,116,10122,1024.0,1.0,11,Pozione,0,717,228,1.3,61,9,Lun,59.7,PC,1.2,4,256,3,Hardcore,Organic,16,0
152,Eric,21.0,F,Svalbard & Jan Mayen Islands,Martinezport,Medical physicist,Post-Laurea,10,Mago,80,90.0,49.0,20,"Spada,Pozione,Bomba",154,66,362,903,3298.0,5.0,68,Scudo,1,34,70,2.5,149,16,Mer,13.5,Tablet,2.0,8,122,3,Casual,Referral,16,0
153,Joshua,56.0,F,Togo,South Krystalville,Horticultural consultant,Università,7,Mago,84,69.0,12.0,20,"Scudo,Pozione",221,276,183,19530,4472.0,24.0,81,"Bomba,Spada",0,476,322,3.1,175,10,Sab,11.8,Mobile,1.2,6,264,4,Casual,Referral,14,0
154,Rodney,24.0,M,Solomon Islands,Brianport,Petroleum engineer,Post-Laurea,8,Guerriero,72,50.0,,20,"Scudo,Pozione",128,321,131,3094,1889.0,3.0,94,Medaglione,0,292,114,2.6,74,0,Mar,34.0,PC,1.2,8,30,7,Hardcore,Pubblicità,7,0
155,Shawn,42.0,M,Kazakhstan,Fergusonbury,Tourism officer,Scuola Media,7,Guerriero,18,78.0,5.0,4,Scudo,487,44,113,5140,701.0,14.0,8,Bomba,0,576,171,2.3,157,10,Dom,64.0,PC,1.1,6,68,2,Hardcore,Pubblicità,0,0
156,Diana,29.0,F,Saint Barthelemy,New Cheryl,"Accountant, chartered management",Superiore,9,,28,22.0,44.0,19,"Medaglione,Spada",159,275,380,8048,2459.0,59.0,33,Spada,1,469,160,2.2,115,1,Sab,50.9,Tablet,1.1,6,216,0,Casual,Pubblicità,16,1
157,Tammy,55.0,M,Guadeloupe,East Tony,"Embryologist, clinical",Superiore,1,Ladro,99,28.0,28.0,6,Scudo,477,256,247,17778,67.0,17.0,40,"Medaglione,Medaglione,Bomba",0,437,18,0.9,83,0,Mer,14.5,PC,2.0,8,39,2,Spender,Pubblicità,14,0
158,Kathleen,40.0,M,Uruguay,Davidfurt,"Horticulturist, amenity",Scuola Media,6,Guerriero,10,46.0,20.0,4,"Bomba,Medaglione",466,331,341,222,,0.0,38,Pozione,0,776,67,3.8,82,1,Gio,24.9,Tablet,1.0,9,112,8,Spender,Pubblicità,5,0
159,Megan,24.0,F,Martinique,Alexisbury,Merchant navy officer,Scuola Media,7,Mago,3,100.0,45.0,9,Scudo,19,240,191,8899,4349.0,22.0,97,Spada,0,734,318,4.4,173,12,Gio,20.0,Mobile,1.1,4,150,7,Hardcore,Organic,10,0
160,Benjamin,19.0,F,British Virgin Islands,East Ericmouth,Stage manager,Superiore,7,Ladro,87,77.0,30.0,7,"Pozione,Medaglione",44,470,79,3584,3528.0,25.0,29,Scudo,0,605,155,1.2,88,9,Ven,30.9,Mobile,1.1,5,173,0,Casual,Organic,12,1
161,Charles,35.0,F,Suriname,Trevinohaven,Writer,Post-Laurea,7,Guerriero,26,41.0,20.0,16,"Pozione,Pozione,Medaglione",478,89,138,881,2660.0,11.0,8,"Medaglione,Bomba,Spada",0,298,39,2.9,41,16,Mar,26.2,PC,1.1,7,85,4,Casual,Organic,8,0
162,Todd,65.0,F,Myanmar,Jonesshire,Veterinary surgeon,Post-Laurea,8,Guerriero,68,61.0,23.0,15,"Bomba,Spada,Pozione",270,275,129,4311,2920.0,11.0,10,Scudo,0,723,221,2.2,99,0,Mer,67.6,Mobile,1.1,3,10,4,Casual,Referral,6,0
163,Gabrielle,57.0,F,Vanuatu,Walkerburgh,Hydrogeologist,Università,5,Guerriero,25,27.0,35.0,12,Pozione,235,308,21,17740,1833.0,1.0,27,"Scudo,Pozione,Medaglione",0,381,204,4.0,23,13,Sab,28.4,Mobile,1.1,5,275,0,Casual,Pubblicità,6,1
164,Kristin,27.0,M,Benin,North Casey,Physiological scientist,Scuola Media,9,Ladro,74,25.0,41.0,19,"Pozione,Scudo",140,404,167,7744,2083.0,7.0,76,Medaglione,0,513,198,1.7,10,17,Lun,64.5,Mobile,1.2,8,133,4,Casual,Organic,9,0
165,Cody,56.0,M,Rwanda,Lake Daniel,Conference centre manager,Scuola Media,5,Guerriero,4,61.0,26.0,19,"Scudo,Scudo",405,59,385,18954,3662.0,1.0,35,"Spada,Bomba,Medaglione",1,752,23,4.8,105,9,Ven,26.9,Mobile,1.2,5,81,6,Casual,Pubblicità,19,1
166,Jennifer,52.0,F,Congo,West Matthewfurt,"Teacher, English as a foreign language",Superiore,2,Mago,50,42.0,5.0,18,"Medaglione,Bomba",211,83,426,19867,2001.0,14.0,85,"Bomba,Medaglione",0,163,242,3.1,89,16,Mar,23.4,Mobile,1.2,7,134,7,Casual,Referral,16,0
167,Stephen,19.0,M,Azerbaijan,West Samuel,"Conservation officer, nature",Università,8,Guerriero,78,72.0,22.0,7,Bomba,446,491,44,16686,976.0,,51,"Scudo,Spada,Medaglione",0,71,327,1.9,106,11,Ven,31.0,Mobile,1.0,9,229,8,Hardcore,Pubblicità,4,0
168,Luis,57.0,M,Tunisia,Bensonberg,Dietitian,Superiore,7,Mago,81,23.0,15.0,5,Spada,233,467,58,4732,2642.0,15.0,20,"Scudo,Bomba",0,467,91,2.4,160,0,Mer,22.7,Mobile,2.0,8,168,1,Casual,Pubblicità,17,0
169,Kenneth,14.0,F,French Polynesia,Allenbury,Media buyer,Scuola Media,2,Ladro,39,52.0,37.0,1,"Bomba,Pozione,Pozione",490,459,455,4000,1590.0,37.0,87,Bomba,1,118,167,1.5,98,14,Gio,62.3,Mobile,1.0,5,57,8,Casual,Pubblicità,11,0
170,Cody,64.0,M,Guadeloupe,New Lauratown,Merchant navy officer,Università,2,Guerriero,55,68.0,48.0,6,"Pozione,Scudo",344,373,328,3946,1781.0,25.0,23,Bomba,1,267,114,2.1,61,12,Mer,30.7,PC,1.2,9,263,3,Hardcore,Pubblicità,4,0
171,Jack,13.0,F,Lao People's Democratic Republic,North Antonio,"Sales professional, IT",Superiore,5,Mago,45,62.0,43.0,14,Medaglione,469,434,31,18516,477.0,99.0,36,"Bomba,Bomba",1,285,207,0.7,81,14,Mer,28.1,PC,2.0,3,133,3,Casual,Pubblicità,0,0
172,Shannon,30.0,M,Slovenia,Jenniferport,Astronomer,Post-Laurea,6,Guerriero,99,53.0,40.0,14,"Pozione,Bomba,Spada",359,131,275,17973,2578.0,9.0,57,"Scudo,Scudo",0,31,309,0.7,174,8,Mer,11.2,PC,1.0,8,167,6,Hardcore,Organic,8,1
173,Jamie,64.0,M,Luxembourg,Bryanstad,Audiological scientist,Università,10,Ladro,21,87.0,16.0,11,Scudo,230,85,465,8726,2670.0,2.0,72,"Bomba,Scudo",1,494,354,1.1,127,9,Lun,38.9,Mobile,2.0,2,257,3,Casual,Pubblicità,10,0
174,Steven,30.0,F,Monaco,Paulbury,Community arts worker,Scuola Media,3,Mago,36,96.0,38.0,19,Spada,344,161,328,1212,2035.0,36.0,8,"Medaglione,Scudo",0,508,120,0.5,142,0,Ven,42.2,PC,1.0,3,117,8,Hardcore,Organic,8,0
175,Brianna,49.0,F,Northern Mariana Islands,West Pamela,"Lecturer, further education",Università,9,Mago,6,73.0,,6,Medaglione,469,121,331,10277,4015.0,49.0,88,"Medaglione,Medaglione",0,488,59,3.3,162,10,Lun,63.0,Mobile,1.2,7,182,0,Casual,Organic,3,1
176,David,40.0,M,Latvia,Bryanfort,Hospital doctor,Scuola Media,5,Guerriero,43,96.0,29.0,14,"Bomba,Pozione",132,410,295,4403,1653.0,0.0,48,Medaglione,1,220,67,4.8,9,0,Gio,36.5,Mobile,1.1,1,163,6,Casual,Referral,10,0
177,Kelsey,31.0,M,Mauritania,Hillborough,"Engineer, land",Università,9,Ladro,34,87.0,49.0,6,"Pozione,Spada",148,404,494,2127,,3.0,50,"Scudo,Bomba",0,67,345,2.6,7,8,Sab,45.7,PC,1.2,4,271,2,Casual,Organic,17,0
178,John,23.0,F,Kuwait,Lisaton,Customer service manager,Università,6,Mago,29,36.0,23.0,14,"Scudo,Scudo",326,203,233,15024,4361.0,5.0,15,Medaglione,0,325,202,0.6,131,10,Dom,8.9,Mobile,1.1,4,64,9,Casual,Pubblicità,1,0
179,Roy,52.0,F,Poland,Lake Joanneland,Restaurant manager,Scuola Media,3,Ladro,36,90.0,30.0,5,Bomba,65,318,8,5687,126.0,2.0,74,"Pozione,Scudo,Pozione",0,2,284,2.7,32,10,Lun,59.9,PC,1.1,6,41,3,Casual,Organic,7,0
180,Jonathan,36.0,,Bolivia,Jonesbury,Graphic designer,Superiore,3,Guerriero,94,90.0,43.0,7,Pozione,179,102,181,8574,3438.0,2.0,55,"Medaglione,Spada,Pozione",0,155,286,0.9,175,12,Dom,70.3,PC,1.0,0,97,6,Hardcore,Referral,14,0
